@ la carte	If you order la carte in Dishes.
@hit	If you hit someone or something, then you touch them hard and fast; If you hit on someone, you flirt with them; A punch; A great success, especially in the entertainment industry.
@hitch	A hitch is a device that connects a trailer or wagon to the thing pulling it; If you hitch something, you pull it with a jerk; If you hitch something to something else, you attach or fasten them together; If you get hitched, you get married.
@hitman	A hitman is a person hired to kill or hurt a particular person. --
@hiya	You say "hiya" when you greet somebody in an informal situation. 
@hmm	You use hmm when you are thinking about what to say or what to do.
@hoard	To have a fixation on collecting things into a large collection.
@hoarse	If your voice is hoarse, it is very dry and rough.
@hoax	A hoax is anything done on purpose to trick or fool people; If you hoax someone, you mislead them on purpose by making them believe something which has been made up to trick or fool them.
@hobby	A hobby is an activity that a person likes to do with their extra time; A hobby can also be a bird with long wings.--
@hobo	A hobo is a wandering homeless person; A hobo is an unemployed bum.
@hockey	In North America, hockey means ice hockey which is a game on ice in which two teams of six players skate and try to score by shooting a puck into the opposing team's net, using their sticks; In Europe, hockey means field hockey which is a game played on solid ground, in which teams score by shooting a ball in their opponent's net with a stick; Hockey can also mean other forms of the game like roller hockey or street hockey.
@hog	A hog is a pig; A hog is somebody who doesn't share; If you hog something, keep it to yourself and don't share it.
@hogwash	A hogwash is a foolish..."; A hogwash is a foolish talk or writing. 
@hoick	To hoick is to elevate or pull something very quickly.--
@hoist	If you hoist something, especially a flag, you raise it up.
@hold	When you hold something, you put it in your hand and keep it there; When you hold something, you keep it in one place and do not let it move away; If you hold someone accountable/responsible/liable, you put the responsibility for something on them; If something holds true/good, it is or continues to be true; If you hold somebody prisoner/hostage/captive, you do not allow them to go free.--
@hold back	To hold back is to stop yourself from saying or doing something. Holding back keeps something secret; If an object holds back something, it stops it from moving; If someone is held back in school, they do not move on to the next grade.--
@hold up	If you hold up someone, you stop them from doing something; If you hold up a promise, you fulfil it; If you hold up a store, you rob it at gunpoint.
@holding	Something that one owns, especially stocks and bonds; A determination of law made by a court; A tenure; a farm or other estate held of another.--
@hole	A hole is an empty space in an object or material; In golf, a hole is the place you tried to hit the ball into.
@holiday	A holiday is a day when people don't go to work or school, often because there is a religious celebration; If you holiday, you take a period of time away from work or study. 
@Holland	Holland is a country that is part of the Netherlands.
@holler	If you holler, you yell or scream as loud as you can; A holler is a loud yell or scream.
@hollow	If something has nothing inside of it, it is hollow; If the inside of a tree or log has rotted away so the middle is empty, it is hollow; Lacking enthusiasm or cheer
@holly	A bush that is used as decoration especially at Christmas; Ilex aquifolium.
@holmium	Holmium is a metal and element with an atomic number of 67 and the symbol Ho.
@Holst	Holst is a surname.
@holster	A holster is a case for carrying a gun; If you holster a gun, you put the gun in a holster.--
@holy	If something is holy, it is very religious or good and important in a religion.
@holy shit	; You use holy shit when you are surprised.
@holy war	A religious reasons. Examples include jihad and crusades.
@holystone	A holystone is a piece of sandstone that is used to scrub the decks of ships with either saltwater or sand.--
@homage	A homage is a demonstration of respect towards an individual after their retirement or death.--
@home	Where a person lives. Usually, where people keep their things that they are not carrying, and where they sleep; If you go home, you go to the place where you live; If you are home, you are in the place where you live.
@homecoming	Homecoming is the event of returning home after a long time away, and the celebrations that go with it; Homecoming is the yearly event of returning to the school that you went to, and the celebrations that go with it.
@homeless	A homeless person does not have a place to live.
@homemade	Homemade bread, soup, cookies, etc. are made at home.
@homemaker	A homemaker is a person whose main job is to care for her or his household.--
@homesick	When you are homesick, you feel sad because you are far away from your home or country and you miss it.
@homeward	Moving in the direction of or facing home
@homework	Homework is practice or study that you are supposed to do outside class; If you do homework on/about a topic, you find information about it.--
@homicide	A homicide the crime of intentionally killing another person.--
@homo	; The cavemen," and what some people call "ape-men." This word is Latin but is also a science word in English; it is an evolutionary idea; ; Short for homosexual.
@Homo sapiens	; Homo sapiens is the scientific name of modern humans.
@Homo stupidus	Homo stupidus is a taxonomic species within the family .
@homogeneous	Being the same as something else; Being mostly the same all around.
@homograph	A word that is spelled the same as another but has a different meaning and may have a different pronunciation.
@homologous	Homologous means when an organ in one kind of animal or sex of animal is similar to a different organ in a different kind of animal or sex of animal, and shares a common origin with it. 
